"","spp1","spp2","overlap_mean_sp1to2","overlap_mean_sp2to1"
"1823","Palicourea_divaricata","Palicourea_deflexa",90.9299,26.8377
"1824","Palicourea_racemosa","Palicourea_deflexa",94.0165,89.0141
"1825","Palicourea_subfusca","Palicourea_deflexa",51.5076,83.8147
"1826","Palicourea_topoensis","Palicourea_deflexa",43.9167,5.7558
"1827","Palicourea_brevicollis","Palicourea_deflexa",33.8302,32.85
"1829","Palicourea_bangii","Palicourea_woronovii",34.8053,0.7354
"1830","Palicourea_flavifolia","Palicourea_woronovii",51.8358,1.1892
"1831","Palicourea_reticulata","Palicourea_woronovii",74.0084,0.7926
"1832","Palicourea_stipularis","Palicourea_woronovii",75.7136,0.4366
"1833","Palicourea_flavescens","Palicourea_woronovii",13.6852,0.3671
"1834","Palicourea_stenosepala","Palicourea_woronovii",81.0905,3.4409
"1835","Palicourea_lineata","Palicourea_woronovii",77.7198,0.5204
"1836","Palicourea_padifolia","Palicourea_woronovii",29.4613,1.451
"1837","Palicourea_lehmannii","Palicourea_woronovii",12.5067,17.1338
"1838","Palicourea_thyrsiflora","Palicourea_woronovii",94.7377,1.3986
"1839","Palicourea_demissa","Palicourea_woronovii",98.3001,2.1868
"1840","Palicourea_amethystina","Palicourea_woronovii",67.8456,0.1679
"1841","Palicourea_standleyana","Palicourea_woronovii",42.231,14.4475
"1842","Palicourea_seemannii","Palicourea_woronovii",96.8547,11.9429
"1843","Palicourea_pyramidalis","Palicourea_woronovii",54.4895,7.3129
"1844","Palicourea_luteonivea","Palicourea_woronovii",95.6001,14.5311
"1845","Palicourea_sulphurea","Palicourea_woronovii",98.8843,2.3639
"1846","Palicourea_apicata","Palicourea_woronovii",97.9985,0.797
"1847","Palicourea_loxensis","Palicourea_woronovii",9.5946,2.881
"1848","Palicourea_angustifolia","Palicourea_woronovii",90.4667,2.2237
"1849","Palicourea_tetragona","Palicourea_woronovii",94.717,39.5553
"1850","Palicourea_domingensis","Palicourea_woronovii",70.4621,18.8879
"1851","Palicourea_pubescens","Palicourea_woronovii",84.7555,13.4413
"1852","Palicourea_correae","Palicourea_woronovii",55.1403,45.793
"1853","Palicourea_elata","Palicourea_woronovii",96.7256,17.7435
"1854","Palicourea_berteroana","Palicourea_woronovii",99.4587,19.3538
"1855","Palicourea_petiolaris","Palicourea_woronovii",43.1276,1.3162
"1856","Palicourea_timbiquensis","Palicourea_woronovii",25.0692,26.7354
"1857","Palicourea_acanthacea","Palicourea_woronovii",39.404,15.6397
"1858","Palicourea_brachiata","Palicourea_woronovii",98.1478,58.1115
"1859","Palicourea_glomerulata","Palicourea_woronovii",79.4315,60.0161
"1860","Palicourea_conephoroides","Palicourea_woronovii",94.6405,7.5609
"1861","Palicourea_tinctoria","Palicourea_woronovii",96.4793,9.7092
"1862","Palicourea_jelskii","Palicourea_woronovii",12.6278,0.2336
"1863","Palicourea_allenii","Palicourea_woronovii",96.7478,19.9268
"1864","Palicourea_cyanococca","Palicourea_woronovii",86.9898,51.6819
"1865","Palicourea_hazenii","Palicourea_woronovii",88.5916,5.1269
"1866","Palicourea_tomentosa","Palicourea_woronovii",99.8607,40.4489
"1867","Psychotria_rosea","Palicourea_woronovii",44.7301,95.791
"1868","Psychotria_suterella","Palicourea_woronovii",0.1788,1.6836
"1869","Palicourea_brachypoda","Palicourea_woronovii",0.6579,0.5563
"1870","Palicourea_sessilis","Palicourea_woronovii",3.5836,0.2264
"1871","Palicourea_divaricata","Palicourea_woronovii",21.3923,3.64
"1872","Palicourea_racemosa","Palicourea_woronovii",99.5572,29.3857
"1873","Palicourea_subfusca","Palicourea_woronovii",99.9817,13.7606
"1874","Palicourea_topoensis","Palicourea_woronovii",28.195,20.8453
"1875","Palicourea_brevicollis","Palicourea_woronovii",2.4358,0.3331
"1877","Palicourea_flavifolia","Palicourea_bangii",75.9883,80.5728
"1878","Palicourea_reticulata","Palicourea_bangii",70.3216,96.1419
"1879","Palicourea_stipularis","Palicourea_bangii",38.9441,92.3229
"1880","Palicourea_flavescens","Palicourea_bangii",8.3716,5.4526
"1881","Palicourea_stenosepala","Palicourea_bangii",34.6988,28.5654
"1882","Palicourea_lineata","Palicourea_bangii",38.1179,93.8038
"1883","Palicourea_padifolia","Palicourea_bangii",50.6409,45.5075
"1884","Palicourea_lehmannii","Palicourea_bangii",75.1305,0.7723
"1885","Palicourea_thyrsiflora","Palicourea_bangii",47.1183,92.0351
"1886","Palicourea_demissa","Palicourea_bangii",23.1157,24.9822
"1887","Palicourea_amethystina","Palicourea_bangii",94.004,22.0307
"1888","Palicourea_standleyana","Palicourea_bangii",19.3433,1.1506
"1889","Palicourea_seemannii","Palicourea_bangii",17.3856,11.1196
"1890","Palicourea_pyramidalis","Palicourea_bangii",26.7411,3.4041
"1891","Palicourea_luteonivea","Palicourea_bangii",59.6943,23.247
"1892","Palicourea_sulphurea","Palicourea_bangii",32.1579,60.8542
"1893","Palicourea_apicata","Palicourea_bangii",48.5247,15.6538
"1894","Palicourea_loxensis","Palicourea_bangii",51.8365,5.4824
"1895","Palicourea_angustifolia","Palicourea_bangii",15.8758,19.8796
"1896","Palicourea_tetragona","Palicourea_bangii",31.688,2.3543
"1897","Palicourea_domingensis","Palicourea_bangii",41.6403,5.423
"1898","Palicourea_pubescens","Palicourea_bangii",44.1404,11.6415
"1899","Palicourea_correae","Palicourea_bangii",33.5577,0.83
"1900","Palicourea_elata","Palicourea_bangii",28.6586,9.3534
"1901","Palicourea_berteroana","Palicourea_bangii",44.5031,26.1688
"1902","Palicourea_petiolaris","Palicourea_bangii",41.6037,28.0896
"1903","Palicourea_timbiquensis","Palicourea_bangii",8.0009,0.1402
"1904","Palicourea_acanthacea","Palicourea_bangii",1.6649,17.1305
"1905","Palicourea_brachiata","Palicourea_bangii",30.6635,3.3531
"1906","Palicourea_glomerulata","Palicourea_bangii",14.8198,0.4496
"1907","Palicourea_conephoroides","Palicourea_bangii",80.3197,66.0151
"1908","Palicourea_tinctoria","Palicourea_bangii",68.8448,37.0041
"1909","Palicourea_jelskii","Palicourea_bangii",64.2139,51.4432
"1910","Palicourea_allenii","Palicourea_bangii",17.8151,36.1954
"1911","Palicourea_cyanococca","Palicourea_bangii",26.8905,2.2317
"1912","Palicourea_hazenii","Palicourea_bangii",33.4754,22.7335
"1913","Palicourea_tomentosa","Palicourea_bangii",27.7529,6.4415
"1914","Psychotria_rosea","Palicourea_bangii",20.4691,1.4916
"1915","Psychotria_suterella","Palicourea_bangii",76.0941,35.5759
"1916","Palicourea_brachypoda","Palicourea_bangii",83.9478,4.5562
"1917","Palicourea_sessilis","Palicourea_bangii",78.5208,60.0054
"1918","Palicourea_divaricata","Palicourea_bangii",22.6198,1.3685
"1919","Palicourea_racemosa","Palicourea_bangii",36.2415,10.1638
"1920","Palicourea_subfusca","Palicourea_bangii",29.3133,36.3702
"1921","Palicourea_topoensis","Palicourea_bangii",31.0509,1.4416
"1922","Palicourea_brevicollis","Palicourea_bangii",52.7073,27.2283
"1924","Palicourea_reticulata","Palicourea_flavifolia",66.2843,91.2782
"1925","Palicourea_stipularis","Palicourea_flavifolia",42.2099,92.6292
"1926","Palicourea_flavescens","Palicourea_flavifolia",6.9097,12.4568
"1927","Palicourea_stenosepala","Palicourea_flavifolia",44.5457,26.6114
"1928","Palicourea_lineata","Palicourea_flavifolia",38.2285,92.2089
"1929","Palicourea_padifolia","Palicourea_flavifolia",43.2372,37.6826
"1930","Palicourea_lehmannii","Palicourea_flavifolia",82.2945,1.1652
"1931","Palicourea_thyrsiflora","Palicourea_flavifolia",51.9459,89.8426
"1932","Palicourea_demissa","Palicourea_flavifolia",28.6965,31.5426
"1933","Palicourea_amethystina","Palicourea_flavifolia",95.0765,24.1929
"1934","Palicourea_standleyana","Palicourea_flavifolia",30.5715,1.8857
"1935","Palicourea_seemannii","Palicourea_flavifolia",24.0537,13.9415
"1936","Palicourea_pyramidalis","Palicourea_flavifolia",41.6012,4.8738
"1937","Palicourea_luteonivea","Palicourea_flavifolia",68.3361,26.9445
"1938","Palicourea_sulphurea","Palicourea_flavifolia",39.2401,62.3716
"1939","Palicourea_apicata","Palicourea_flavifolia",49.5698,20.7711
"1940","Palicourea_loxensis","Palicourea_flavifolia",62.346,6.8848
"1941","Palicourea_angustifolia","Palicourea_flavifolia",20.5408,28.6123
"1942","Palicourea_tetragona","Palicourea_flavifolia",42.9067,3.8828
"1943","Palicourea_domingensis","Palicourea_flavifolia",9.2929,59.2623
"1944","Palicourea_pubescens","Palicourea_flavifolia",63.8714,15.9083
"1945","Palicourea_correae","Palicourea_flavifolia",1.2393,48.4909
"1946","Palicourea_elata","Palicourea_flavifolia",9.0451,31.597
"1947","Palicourea_berteroana","Palicourea_flavifolia",30.7601,54.0152
"1948","Palicourea_petiolaris","Palicourea_flavifolia",52.3498,34.664
"1949","Palicourea_timbiquensis","Palicourea_flavifolia",8.0442,0.1762
"1950","Palicourea_acanthacea","Palicourea_flavifolia",2.4431,20.5233
"1951","Palicourea_brachiata","Palicourea_flavifolia",4.7027,41.8566
"1952","Palicourea_glomerulata","Palicourea_flavifolia",22.7215,0.8791
"1953","Palicourea_conephoroides","Palicourea_flavifolia",63.1121,84.0114
"1954","Palicourea_tinctoria","Palicourea_flavifolia",78.3456,41.5256
"1955","Palicourea_jelskii","Palicourea_flavifolia",62.9509,53.4145
"1956","Palicourea_allenii","Palicourea_flavifolia",20.2402,44.64
"1957","Palicourea_cyanococca","Palicourea_flavifolia",2.8959,35.4226
"1958","Palicourea_hazenii","Palicourea_flavifolia",43.6566,26.256
"1959","Palicourea_tomentosa","Palicourea_flavifolia",36.8782,8.8297
"1960","Psychotria_rosea","Palicourea_flavifolia",39.2795,3.1235
"1961","Psychotria_suterella","Palicourea_flavifolia",44.4965,23.8486
"1962","Palicourea_brachypoda","Palicourea_flavifolia",2.5792,54.9808
"1963","Palicourea_sessilis","Palicourea_flavifolia",63.2199,51.813
"1964","Palicourea_divaricata","Palicourea_flavifolia",2.5528,27.4139
"1965","Palicourea_racemosa","Palicourea_flavifolia",52.26,15.6086
"1966","Palicourea_subfusca","Palicourea_flavifolia",37.7911,40.5226
"1967","Palicourea_topoensis","Palicourea_flavifolia",40.8504,1.6546
"1968","Palicourea_brevicollis","Palicourea_flavifolia",32.2831,43.815
"1970","Palicourea_stipularis","Palicourea_reticulata",67.1093,88.4011
"1971","Palicourea_flavescens","Palicourea_reticulata",8.5472,34.791
"1972","Palicourea_stenosepala","Palicourea_reticulata",81.5157,35.3685
"1973","Palicourea_lineata","Palicourea_reticulata",91.0335,70.7504
"1974","Palicourea_padifolia","Palicourea_reticulata",38.7236,71.6749
"1975","Palicourea_lehmannii","Palicourea_reticulata",0.7646,90.0486
"1976","Palicourea_thyrsiflora","Palicourea_reticulata",76.3849,86.7709
"1977","Palicourea_demissa","Palicourea_reticulata",34.9337,64.9655
"1978","Palicourea_amethystina","Palicourea_reticulata",93.0755,52.1757
"1979","Palicourea_standleyana","Palicourea_reticulata",51.4388,1.7437
"1980","Palicourea_seemannii","Palicourea_reticulata",44.5195,17.2269
"1981","Palicourea_pyramidalis","Palicourea_reticulata",6.3726,74.374
"1982","Palicourea_luteonivea","Palicourea_reticulata",24.7211,84.6826
"1983","Palicourea_sulphurea","Palicourea_reticulata",68.1167,62.4362
"1984","Palicourea_apicata","Palicourea_reticulata",59.141,49.6438
"1985","Palicourea_loxensis","Palicourea_reticulata",7.2292,91.5617
"1986","Palicourea_angustifolia","Palicourea_reticulata",22.7079,56.8066
"1987","Palicourea_tetragona","Palicourea_reticulata",63.208,2.0681
"1988","Palicourea_domingensis","Palicourea_reticulata",4.011,67.505
"1989","Palicourea_pubescens","Palicourea_reticulata",8.1307,68.7921
"1990","Palicourea_correae","Palicourea_reticulata",1.1124,75.2744
"1991","Palicourea_elata","Palicourea_reticulata",8.9554,60.0495
"1992","Palicourea_berteroana","Palicourea_reticulata",22.0478,71.6335
"1993","Palicourea_petiolaris","Palicourea_reticulata",28.9334,69.1175
"1994","Palicourea_timbiquensis","Palicourea_reticulata",16.654,0.1115
"1995","Palicourea_acanthacea","Palicourea_reticulata",2.9148,36.3775
"1996","Palicourea_brachiata","Palicourea_reticulata",3.1846,62.155
"1997","Palicourea_glomerulata","Palicourea_reticulata",0.5207,40.422
"1998","Palicourea_conephoroides","Palicourea_reticulata",53.938,92.5345
"1999","Palicourea_tinctoria","Palicourea_reticulata",90.3147,35.2603
"2000","Palicourea_jelskii","Palicourea_reticulata",53.8629,86.4267
"2001","Palicourea_allenii","Palicourea_reticulata",19.5597,65.018
"2002","Palicourea_cyanococca","Palicourea_reticulata",2.3337,56.8932
"2003","Palicourea_hazenii","Palicourea_reticulata",28.2063,69.1246
"2004","Palicourea_tomentosa","Palicourea_reticulata",54.7086,5.8193
"2005","Psychotria_rosea","Palicourea_reticulata",55.4054,1.6327
"2006","Psychotria_suterella","Palicourea_reticulata",76.9728,21.6138
"2007","Palicourea_brachypoda","Palicourea_reticulata",2.4783,88.3758
"2008","Palicourea_sessilis","Palicourea_reticulata",83.9901,37.0673
"2009","Palicourea_divaricata","Palicourea_reticulata",0.9594,30.9258
"2010","Palicourea_racemosa","Palicourea_reticulata",7.4364,63.1526
"2011","Palicourea_subfusca","Palicourea_reticulata",54.3916,28.7536
"2012","Palicourea_topoensis","Palicourea_reticulata",61.8798,1.5672
"2013","Palicourea_brevicollis","Palicourea_reticulata",13.7572,56.9164
"2015","Palicourea_flavescens","Palicourea_stipularis",13.4658,78.0309
"2016","Palicourea_stenosepala","Palicourea_stipularis",36.6851,93.8455
"2017","Palicourea_lineata","Palicourea_stipularis",74.1116,86.7378
"2018","Palicourea_padifolia","Palicourea_stipularis",33.0478,89.8361
"2019","Palicourea_lehmannii","Palicourea_stipularis",0.8099,94.8156
"2020","Palicourea_thyrsiflora","Palicourea_stipularis",88.3586,79.3136
"2021","Palicourea_demissa","Palicourea_stipularis",44.4471,88.6589
"2022","Palicourea_amethystina","Palicourea_stipularis",89.7398,78.9411
"2023","Palicourea_standleyana","Palicourea_stipularis",1.6872,74.0114
"2024","Palicourea_seemannii","Palicourea_stipularis",18.7326,51.5763
"2025","Palicourea_pyramidalis","Palicourea_stipularis",8.1369,81.9373
"2026","Palicourea_luteonivea","Palicourea_stipularis",24.3775,90.9176
"2027","Palicourea_sulphurea","Palicourea_stipularis",88.0279,70.8897
"2028","Palicourea_apicata","Palicourea_stipularis",64.3815,79.9695
"2029","Palicourea_loxensis","Palicourea_stipularis",6.6178,98.4738
"2030","Palicourea_angustifolia","Palicourea_stipularis",31.4211,84.0042
"2031","Palicourea_tetragona","Palicourea_stipularis",69.4943,1.5445
"2032","Palicourea_domingensis","Palicourea_stipularis",3.8832,84.7377
"2033","Palicourea_pubescens","Palicourea_stipularis",6.8202,86.135
"2034","Palicourea_correae","Palicourea_stipularis",0.7031,83.6588
"2035","Palicourea_elata","Palicourea_stipularis",6.71,79.1115
"2036","Palicourea_berteroana","Palicourea_stipularis",17.9094,80.7466
"2037","Palicourea_petiolaris","Palicourea_stipularis",35.0597,93.3253
"2038","Palicourea_timbiquensis","Palicourea_stipularis",18.865,0.1704
"2039","Palicourea_acanthacea","Palicourea_stipularis",3.4223,41.1528
"2040","Palicourea_brachiata","Palicourea_stipularis",2.2076,66.0738
"2041","Palicourea_glomerulata","Palicourea_stipularis",0.3857,40.5475
"2042","Palicourea_conephoroides","Palicourea_stipularis",39.889,95.4066
"2043","Palicourea_tinctoria","Palicourea_stipularis",95.6848,34.6158
"2044","Palicourea_jelskii","Palicourea_stipularis",36.793,86.4809
"2045","Palicourea_allenii","Palicourea_stipularis",19.2634,70.8356
"2046","Palicourea_cyanococca","Palicourea_stipularis",1.5229,62.8023
"2047","Palicourea_hazenii","Palicourea_stipularis",30.5146,88.1945
"2048","Palicourea_tomentosa","Palicourea_stipularis",63.7322,4.3039
"2049","Psychotria_rosea","Palicourea_stipularis",69.6083,1.6543
"2050","Psychotria_suterella","Palicourea_stipularis",86.5809,13.1147
"2051","Palicourea_brachypoda","Palicourea_stipularis",1.4939,93.2142
"2052","Palicourea_sessilis","Palicourea_stipularis",23.8492,90.4066
"2053","Palicourea_divaricata","Palicourea_stipularis",3.1208,91.2749
"2054","Palicourea_racemosa","Palicourea_stipularis",7.3359,76.1318
"2055","Palicourea_subfusca","Palicourea_stipularis",60.5793,18.6088
"2056","Palicourea_topoensis","Palicourea_stipularis",73.1544,0.9319
"2057","Palicourea_brevicollis","Palicourea_stipularis",9.744,65.0526
"2059","Palicourea_stenosepala","Palicourea_flavescens",36.6828,50.8026
"2060","Palicourea_lineata","Palicourea_flavescens",12.7595,79.2211
"2061","Palicourea_padifolia","Palicourea_flavescens",14.4085,18.9406
"2062","Palicourea_lehmannii","Palicourea_flavescens",67.1011,1.35
"2063","Palicourea_thyrsiflora","Palicourea_flavescens",14.2031,52.3294
"2064","Palicourea_demissa","Palicourea_flavescens",74.5375,35.2977
"2065","Palicourea_amethystina","Palicourea_flavescens",96.3278,15.0956
"2066","Palicourea_standleyana","Palicourea_flavescens",54.842,8.9146
"2067","Palicourea_seemannii","Palicourea_flavescens",16.0172,25.4617
"2068","Palicourea_pyramidalis","Palicourea_flavescens",62.552,31.7862
"2069","Palicourea_luteonivea","Palicourea_flavescens",36.9025,25.1541
"2070","Palicourea_sulphurea","Palicourea_flavescens",23.059,82.6941
"2071","Palicourea_apicata","Palicourea_flavescens",93.0276,25.1908
"2072","Palicourea_loxensis","Palicourea_flavescens",57.6518,8.8809
"2073","Palicourea_angustifolia","Palicourea_flavescens",75.3065,49.9884
"2074","Palicourea_tetragona","Palicourea_flavescens",6.0523,0.577
"2075","Palicourea_domingensis","Palicourea_flavescens",0.8396,7.2012
"2076","Palicourea_pubescens","Palicourea_flavescens",9.7003,2.7582
"2077","Palicourea_correae","Palicourea_flavescens",1.8143,39.9558
"2078","Palicourea_elata","Palicourea_flavescens",5.7271,16.2547
"2079","Palicourea_berteroana","Palicourea_flavescens",10.5344,18.0902
"2080","Palicourea_petiolaris","Palicourea_flavescens",19.7795,26.4395
"2081","Palicourea_timbiquensis","Palicourea_flavescens",6.1389,0.2375
"2082","Palicourea_acanthacea","Palicourea_flavescens",6.088,17.1573
"2083","Palicourea_brachiata","Palicourea_flavescens",2.3717,16.7671
"2084","Palicourea_glomerulata","Palicourea_flavescens",7.8178,0.4377
"2085","Palicourea_conephoroides","Palicourea_flavescens",10.9744,13.7904
"2086","Palicourea_tinctoria","Palicourea_flavescens",29.4723,26.1342
"2087","Palicourea_jelskii","Palicourea_flavescens",5.4866,8.995
"2088","Palicourea_allenii","Palicourea_flavescens",25.1821,25.7822
"2089","Palicourea_cyanococca","Palicourea_flavescens",2.7622,22.1769
"2090","Palicourea_hazenii","Palicourea_flavescens",32.9364,37.8733
"2091","Palicourea_tomentosa","Palicourea_flavescens",13.1646,3.6811
"2092","Psychotria_rosea","Palicourea_flavescens",10.8988,1.1094
"2093","Psychotria_suterella","Palicourea_flavescens",1.9103,1.1775
"2094","Palicourea_brachypoda","Palicourea_flavescens",0.0569,1.2086
"2095","Palicourea_sessilis","Palicourea_flavescens",4.0804,3.2719
"2096","Palicourea_divaricata","Palicourea_flavescens",1.4422,18.5563
"2097","Palicourea_racemosa","Palicourea_flavescens",11.3755,2.8006
"2098","Palicourea_subfusca","Palicourea_flavescens",4.594,4.6919
"2099","Palicourea_topoensis","Palicourea_flavescens",39.802,1.48
"2100","Palicourea_brevicollis","Palicourea_flavescens",1.2561,1.788
"2102","Palicourea_lineata","Palicourea_stenosepala",91.0839,41.4742
"2103","Palicourea_padifolia","Palicourea_stenosepala",73.4217,66.4269
"2104","Palicourea_lehmannii","Palicourea_stenosepala",1.906,77.1979
"2105","Palicourea_thyrsiflora","Palicourea_stenosepala",45.6233,94.2138
"2106","Palicourea_demissa","Palicourea_stenosepala",91.2871,71.3542
"2107","Palicourea_amethystina","Palicourea_stenosepala",93.6274,32.1062
"2108","Palicourea_standleyana","Palicourea_stenosepala",12.3361,86.2439
"2109","Palicourea_seemannii","Palicourea_stenosepala",64.1839,61.8217
"2110","Palicourea_pyramidalis","Palicourea_stenosepala",32.5017,84.1581
"2111","Palicourea_luteonivea","Palicourea_stenosepala",65.3312,84.3624
"2112","Palicourea_sulphurea","Palicourea_stenosepala",60.5353,97.4665
"2113","Palicourea_apicata","Palicourea_stenosepala",95.8803,50.6186
"2114","Palicourea_loxensis","Palicourea_stenosepala",20.6805,94.4059
"2115","Palicourea_angustifolia","Palicourea_stenosepala",78.7905,70.6233
"2116","Palicourea_tetragona","Palicourea_stenosepala",58.5522,4.5788
"2117","Palicourea_domingensis","Palicourea_stenosepala",4.4591,35.9195
"2118","Palicourea_pubescens","Palicourea_stenosepala",14.6792,37.5944
"2119","Palicourea_correae","Palicourea_stenosepala",9.1073,92.5848
"2120","Palicourea_elata","Palicourea_stenosepala",41.1965,81.3484
"2121","Palicourea_berteroana","Palicourea_stenosepala",54.3809,74.839
"2122","Palicourea_petiolaris","Palicourea_stenosepala",49.6878,48.2858
"2123","Palicourea_timbiquensis","Palicourea_stenosepala",26.672,0.4473
"2124","Palicourea_acanthacea","Palicourea_stenosepala",13.1995,43.9695
"2125","Palicourea_brachiata","Palicourea_stenosepala",13.3979,73.3735
"2126","Palicourea_glomerulata","Palicourea_stenosepala",2.1431,57.1095
"2127","Palicourea_conephoroides","Palicourea_stenosepala",47.5108,58.6514
"2128","Palicourea_tinctoria","Palicourea_stenosepala",77.3583,72.03
"2129","Palicourea_jelskii","Palicourea_stenosepala",32.7595,21.7048
"2130","Palicourea_allenii","Palicourea_stenosepala",60.4369,70.9146
"2131","Palicourea_cyanococca","Palicourea_stenosepala",12.2255,76.5075
"2132","Palicourea_hazenii","Palicourea_stenosepala",82.2397,83.3411
"2133","Palicourea_tomentosa","Palicourea_stenosepala",62.8755,21.112
"2134","Psychotria_rosea","Palicourea_stenosepala",46.3262,4.552
"2135","Psychotria_suterella","Palicourea_stenosepala",36.6875,15.3781
"2136","Palicourea_brachypoda","Palicourea_stenosepala",1.5735,56.7312
"2137","Palicourea_sessilis","Palicourea_stenosepala",18.8909,27.6152
"2138","Palicourea_divaricata","Palicourea_stenosepala",0.8272,8.5564
"2139","Palicourea_racemosa","Palicourea_stenosepala",13.4824,48.8613
"2140","Palicourea_subfusca","Palicourea_stenosepala",36.27,40.1348
"2141","Palicourea_topoensis","Palicourea_stenosepala",92.4364,8.6358
"2142","Palicourea_brevicollis","Palicourea_stenosepala",4.9698,12.6559
"2144","Palicourea_padifolia","Palicourea_lineata",75.6011,31.2286
"2145","Palicourea_lehmannii","Palicourea_lineata",0.4163,88.1568
"2146","Palicourea_thyrsiflora","Palicourea_lineata",79.5947,73.7698
"2147","Palicourea_demissa","Palicourea_lineata",42.5839,82.9262
"2148","Palicourea_amethystina","Palicourea_lineata",95.064,79.5216
"2149","Palicourea_standleyana","Palicourea_lineata",63.5523,1.514
"2150","Palicourea_seemannii","Palicourea_lineata",50.4274,17.5758
"2151","Palicourea_pyramidalis","Palicourea_lineata",78.1255,6.2115
"2152","Palicourea_luteonivea","Palicourea_lineata",85.6026,20.2268
"2153","Palicourea_sulphurea","Palicourea_lineata",81.9215,67.8388
"2154","Palicourea_apicata","Palicourea_lineata",72.3863,83.6852
"2155","Palicourea_loxensis","Palicourea_lineata",93.8315,6.7528
"2156","Palicourea_angustifolia","Palicourea_lineata",26.3117,80.5793
"2157","Palicourea_tetragona","Palicourea_lineata",60.5865,1.5583
"2158","Palicourea_domingensis","Palicourea_lineata",3.1297,74.5612
"2159","Palicourea_pubescens","Palicourea_lineata",83.1136,5.9484
"2160","Palicourea_correae","Palicourea_lineata",0.7013,74.7656
"2161","Palicourea_elata","Palicourea_lineata",6.1685,57.4678
"2162","Palicourea_berteroana","Palicourea_lineata",15.3832,73.2683
"2163","Palicourea_petiolaris","Palicourea_lineata",77.2607,27.4064
"2164","Palicourea_timbiquensis","Palicourea_lineata",17.1427,0.0818
"2165","Palicourea_acanthacea","Palicourea_lineata",2.1571,37.9929
"2166","Palicourea_brachiata","Palicourea_lineata",2.1074,63.9746
"2167","Palicourea_glomerulata","Palicourea_lineata",0.3964,40.6169
"2168","Palicourea_conephoroides","Palicourea_lineata",32.5531,91.4078
"2169","Palicourea_tinctoria","Palicourea_lineata",90.7718,27.1592
"2170","Palicourea_jelskii","Palicourea_lineata",36.7265,86.4136
"2171","Palicourea_allenii","Palicourea_lineata",16.1423,66.8007
"2172","Palicourea_cyanococca","Palicourea_lineata",1.4856,55.8668
"2173","Palicourea_hazenii","Palicourea_lineata",27.7315,81.4408
"2174","Palicourea_tomentosa","Palicourea_lineata",56.9229,3.8853
"2175","Psychotria_rosea","Palicourea_lineata",66.8892,1.5312
"2176","Psychotria_suterella","Palicourea_lineata",76.2441,13.3122
"2177","Palicourea_brachypoda","Palicourea_lineata",1.3847,84.4
"2178","Palicourea_sessilis","Palicourea_lineata",83.7733,21.0525
"2179","Palicourea_divaricata","Palicourea_lineata",0.696,33.4071
