,spp1,spp2
2761,Palicourea_cyanococca,Palicourea_berteroana
2762,Palicourea_hazenii,Palicourea_berteroana
2763,Palicourea_tomentosa,Palicourea_berteroana
2764,Psychotria_rosea,Palicourea_berteroana
2765,Psychotria_suterella,Palicourea_berteroana
2766,Palicourea_brachypoda,Palicourea_berteroana
2767,Palicourea_sessilis,Palicourea_berteroana
2768,Palicourea_divaricata,Palicourea_berteroana
2769,Palicourea_racemosa,Palicourea_berteroana
2770,Palicourea_subfusca,Palicourea_berteroana
2771,Palicourea_topoensis,Palicourea_berteroana
2772,Palicourea_brevicollis,Palicourea_berteroana
2773,Palicourea_petiolaris,Palicourea_petiolaris
2774,Palicourea_timbiquensis,Palicourea_petiolaris
2775,Palicourea_acanthacea,Palicourea_petiolaris
2776,Palicourea_brachiata,Palicourea_petiolaris
2777,Palicourea_glomerulata,Palicourea_petiolaris
2778,Palicourea_conephoroides,Palicourea_petiolaris
2779,Palicourea_tinctoria,Palicourea_petiolaris
2780,Palicourea_jelskii,Palicourea_petiolaris
2781,Palicourea_allenii,Palicourea_petiolaris
2782,Palicourea_cyanococca,Palicourea_petiolaris
2783,Palicourea_hazenii,Palicourea_petiolaris
2784,Palicourea_tomentosa,Palicourea_petiolaris
2785,Psychotria_rosea,Palicourea_petiolaris
2786,Psychotria_suterella,Palicourea_petiolaris
2787,Palicourea_brachypoda,Palicourea_petiolaris
2788,Palicourea_sessilis,Palicourea_petiolaris
2789,Palicourea_divaricata,Palicourea_petiolaris
2790,Palicourea_racemosa,Palicourea_petiolaris
2791,Palicourea_subfusca,Palicourea_petiolaris
2792,Palicourea_topoensis,Palicourea_petiolaris
2793,Palicourea_brevicollis,Palicourea_petiolaris
2794,Palicourea_timbiquensis,Palicourea_timbiquensis
2795,Palicourea_acanthacea,Palicourea_timbiquensis
2796,Palicourea_brachiata,Palicourea_timbiquensis
2797,Palicourea_glomerulata,Palicourea_timbiquensis
2798,Palicourea_conephoroides,Palicourea_timbiquensis
2799,Palicourea_tinctoria,Palicourea_timbiquensis
2800,Palicourea_jelskii,Palicourea_timbiquensis
2801,Palicourea_allenii,Palicourea_timbiquensis
2802,Palicourea_cyanococca,Palicourea_timbiquensis
2803,Palicourea_hazenii,Palicourea_timbiquensis
2804,Palicourea_tomentosa,Palicourea_timbiquensis
2805,Psychotria_rosea,Palicourea_timbiquensis
2806,Psychotria_suterella,Palicourea_timbiquensis
2807,Palicourea_brachypoda,Palicourea_timbiquensis
2808,Palicourea_sessilis,Palicourea_timbiquensis
2809,Palicourea_divaricata,Palicourea_timbiquensis
2810,Palicourea_racemosa,Palicourea_timbiquensis
2811,Palicourea_subfusca,Palicourea_timbiquensis
2812,Palicourea_topoensis,Palicourea_timbiquensis
2813,Palicourea_brevicollis,Palicourea_timbiquensis
2814,Palicourea_acanthacea,Palicourea_acanthacea
2815,Palicourea_brachiata,Palicourea_acanthacea
2816,Palicourea_glomerulata,Palicourea_acanthacea
2817,Palicourea_conephoroides,Palicourea_acanthacea
2818,Palicourea_tinctoria,Palicourea_acanthacea
2819,Palicourea_jelskii,Palicourea_acanthacea
2820,Palicourea_allenii,Palicourea_acanthacea
2821,Palicourea_cyanococca,Palicourea_acanthacea
2822,Palicourea_hazenii,Palicourea_acanthacea
2823,Palicourea_tomentosa,Palicourea_acanthacea
2824,Psychotria_rosea,Palicourea_acanthacea
2825,Psychotria_suterella,Palicourea_acanthacea
2826,Palicourea_brachypoda,Palicourea_acanthacea
2827,Palicourea_sessilis,Palicourea_acanthacea
2828,Palicourea_divaricata,Palicourea_acanthacea
2829,Palicourea_racemosa,Palicourea_acanthacea
2830,Palicourea_subfusca,Palicourea_acanthacea
2831,Palicourea_topoensis,Palicourea_acanthacea
2832,Palicourea_brevicollis,Palicourea_acanthacea
2833,Palicourea_brachiata,Palicourea_brachiata
2834,Palicourea_glomerulata,Palicourea_brachiata
2835,Palicourea_conephoroides,Palicourea_brachiata
2836,Palicourea_tinctoria,Palicourea_brachiata
2837,Palicourea_jelskii,Palicourea_brachiata
2838,Palicourea_allenii,Palicourea_brachiata
2839,Palicourea_cyanococca,Palicourea_brachiata
2840,Palicourea_hazenii,Palicourea_brachiata
2841,Palicourea_tomentosa,Palicourea_brachiata
2842,Psychotria_rosea,Palicourea_brachiata
2843,Psychotria_suterella,Palicourea_brachiata
2844,Palicourea_brachypoda,Palicourea_brachiata
2845,Palicourea_sessilis,Palicourea_brachiata
2846,Palicourea_divaricata,Palicourea_brachiata
2847,Palicourea_racemosa,Palicourea_brachiata
2848,Palicourea_subfusca,Palicourea_brachiata
2849,Palicourea_topoensis,Palicourea_brachiata
2850,Palicourea_brevicollis,Palicourea_brachiata
2851,Palicourea_glomerulata,Palicourea_glomerulata
2852,Palicourea_conephoroides,Palicourea_glomerulata
2853,Palicourea_tinctoria,Palicourea_glomerulata
2854,Palicourea_jelskii,Palicourea_glomerulata
2855,Palicourea_allenii,Palicourea_glomerulata
2856,Palicourea_cyanococca,Palicourea_glomerulata
2857,Palicourea_hazenii,Palicourea_glomerulata
2858,Palicourea_tomentosa,Palicourea_glomerulata
2859,Psychotria_rosea,Palicourea_glomerulata
2860,Psychotria_suterella,Palicourea_glomerulata
2861,Palicourea_brachypoda,Palicourea_glomerulata
2862,Palicourea_sessilis,Palicourea_glomerulata
2863,Palicourea_divaricata,Palicourea_glomerulata
2864,Palicourea_racemosa,Palicourea_glomerulata
2865,Palicourea_subfusca,Palicourea_glomerulata
2866,Palicourea_topoensis,Palicourea_glomerulata
2867,Palicourea_brevicollis,Palicourea_glomerulata
2868,Palicourea_conephoroides,Palicourea_conephoroides
2869,Palicourea_tinctoria,Palicourea_conephoroides
2870,Palicourea_jelskii,Palicourea_conephoroides
2871,Palicourea_allenii,Palicourea_conephoroides
2872,Palicourea_cyanococca,Palicourea_conephoroides
2873,Palicourea_hazenii,Palicourea_conephoroides
2874,Palicourea_tomentosa,Palicourea_conephoroides
2875,Psychotria_rosea,Palicourea_conephoroides
2876,Psychotria_suterella,Palicourea_conephoroides
2877,Palicourea_brachypoda,Palicourea_conephoroides
2878,Palicourea_sessilis,Palicourea_conephoroides
2879,Palicourea_divaricata,Palicourea_conephoroides
2880,Palicourea_racemosa,Palicourea_conephoroides
2881,Palicourea_subfusca,Palicourea_conephoroides
2882,Palicourea_topoensis,Palicourea_conephoroides
2883,Palicourea_brevicollis,Palicourea_conephoroides
2884,Palicourea_tinctoria,Palicourea_tinctoria
2885,Palicourea_jelskii,Palicourea_tinctoria
2886,Palicourea_allenii,Palicourea_tinctoria
2887,Palicourea_cyanococca,Palicourea_tinctoria
2888,Palicourea_hazenii,Palicourea_tinctoria
2889,Palicourea_tomentosa,Palicourea_tinctoria
2890,Psychotria_rosea,Palicourea_tinctoria
2891,Psychotria_suterella,Palicourea_tinctoria
2892,Palicourea_brachypoda,Palicourea_tinctoria
2893,Palicourea_sessilis,Palicourea_tinctoria
2894,Palicourea_divaricata,Palicourea_tinctoria
2895,Palicourea_racemosa,Palicourea_tinctoria
2896,Palicourea_subfusca,Palicourea_tinctoria
2897,Palicourea_topoensis,Palicourea_tinctoria
2898,Palicourea_brevicollis,Palicourea_tinctoria
2899,Palicourea_jelskii,Palicourea_jelskii
2900,Palicourea_allenii,Palicourea_jelskii
2901,Palicourea_cyanococca,Palicourea_jelskii
2902,Palicourea_hazenii,Palicourea_jelskii
2903,Palicourea_tomentosa,Palicourea_jelskii
2904,Psychotria_rosea,Palicourea_jelskii
2905,Psychotria_suterella,Palicourea_jelskii
2906,Palicourea_brachypoda,Palicourea_jelskii
2907,Palicourea_sessilis,Palicourea_jelskii
2908,Palicourea_divaricata,Palicourea_jelskii
2909,Palicourea_racemosa,Palicourea_jelskii
2910,Palicourea_subfusca,Palicourea_jelskii
2911,Palicourea_topoensis,Palicourea_jelskii
2912,Palicourea_brevicollis,Palicourea_jelskii
2913,Palicourea_allenii,Palicourea_allenii
2914,Palicourea_cyanococca,Palicourea_allenii
2915,Palicourea_hazenii,Palicourea_allenii
2916,Palicourea_tomentosa,Palicourea_allenii
2917,Psychotria_rosea,Palicourea_allenii
2918,Psychotria_suterella,Palicourea_allenii
2919,Palicourea_brachypoda,Palicourea_allenii
2920,Palicourea_sessilis,Palicourea_allenii
2921,Palicourea_divaricata,Palicourea_allenii
2922,Palicourea_racemosa,Palicourea_allenii
2923,Palicourea_subfusca,Palicourea_allenii
2924,Palicourea_topoensis,Palicourea_allenii
2925,Palicourea_brevicollis,Palicourea_allenii
2926,Palicourea_cyanococca,Palicourea_cyanococca
2927,Palicourea_hazenii,Palicourea_cyanococca
2928,Palicourea_tomentosa,Palicourea_cyanococca
2929,Psychotria_rosea,Palicourea_cyanococca
2930,Psychotria_suterella,Palicourea_cyanococca
2931,Palicourea_brachypoda,Palicourea_cyanococca
2932,Palicourea_sessilis,Palicourea_cyanococca
2933,Palicourea_divaricata,Palicourea_cyanococca
2934,Palicourea_racemosa,Palicourea_cyanococca
2935,Palicourea_subfusca,Palicourea_cyanococca
2936,Palicourea_topoensis,Palicourea_cyanococca
2937,Palicourea_brevicollis,Palicourea_cyanococca
2938,Palicourea_hazenii,Palicourea_hazenii
2939,Palicourea_tomentosa,Palicourea_hazenii
2940,Psychotria_rosea,Palicourea_hazenii
2941,Psychotria_suterella,Palicourea_hazenii
2942,Palicourea_brachypoda,Palicourea_hazenii
2943,Palicourea_sessilis,Palicourea_hazenii
2944,Palicourea_divaricata,Palicourea_hazenii
2945,Palicourea_racemosa,Palicourea_hazenii
2946,Palicourea_subfusca,Palicourea_hazenii
2947,Palicourea_topoensis,Palicourea_hazenii
2948,Palicourea_brevicollis,Palicourea_hazenii
2949,Palicourea_tomentosa,Palicourea_tomentosa
2950,Psychotria_rosea,Palicourea_tomentosa
2951,Psychotria_suterella,Palicourea_tomentosa
2952,Palicourea_brachypoda,Palicourea_tomentosa
2953,Palicourea_sessilis,Palicourea_tomentosa
2954,Palicourea_divaricata,Palicourea_tomentosa
2955,Palicourea_racemosa,Palicourea_tomentosa
2956,Palicourea_subfusca,Palicourea_tomentosa
2957,Palicourea_topoensis,Palicourea_tomentosa
2958,Palicourea_brevicollis,Palicourea_tomentosa
2959,Psychotria_rosea,Psychotria_rosea
2960,Psychotria_suterella,Psychotria_rosea
2961,Palicourea_brachypoda,Psychotria_rosea
2962,Palicourea_sessilis,Psychotria_rosea
2963,Palicourea_divaricata,Psychotria_rosea
2964,Palicourea_racemosa,Psychotria_rosea
2965,Palicourea_subfusca,Psychotria_rosea
2966,Palicourea_topoensis,Psychotria_rosea
2967,Palicourea_brevicollis,Psychotria_rosea
2968,Psychotria_suterella,Psychotria_suterella
2969,Palicourea_brachypoda,Psychotria_suterella
2970,Palicourea_sessilis,Psychotria_suterella
2971,Palicourea_divaricata,Psychotria_suterella
2972,Palicourea_racemosa,Psychotria_suterella
2973,Palicourea_subfusca,Psychotria_suterella
2974,Palicourea_topoensis,Psychotria_suterella
2975,Palicourea_brevicollis,Psychotria_suterella
2976,Palicourea_brachypoda,Palicourea_brachypoda
2977,Palicourea_sessilis,Palicourea_brachypoda
2978,Palicourea_divaricata,Palicourea_brachypoda
2979,Palicourea_racemosa,Palicourea_brachypoda
2980,Palicourea_subfusca,Palicourea_brachypoda
2981,Palicourea_topoensis,Palicourea_brachypoda
2982,Palicourea_brevicollis,Palicourea_brachypoda
2983,Palicourea_sessilis,Palicourea_sessilis
2984,Palicourea_divaricata,Palicourea_sessilis
2985,Palicourea_racemosa,Palicourea_sessilis
2986,Palicourea_subfusca,Palicourea_sessilis
2987,Palicourea_topoensis,Palicourea_sessilis
2988,Palicourea_brevicollis,Palicourea_sessilis
2989,Palicourea_divaricata,Palicourea_divaricata
2990,Palicourea_racemosa,Palicourea_divaricata
2991,Palicourea_subfusca,Palicourea_divaricata
2992,Palicourea_topoensis,Palicourea_divaricata
2993,Palicourea_brevicollis,Palicourea_divaricata
2994,Palicourea_racemosa,Palicourea_racemosa
2995,Palicourea_subfusca,Palicourea_racemosa
2996,Palicourea_topoensis,Palicourea_racemosa
2997,Palicourea_brevicollis,Palicourea_racemosa
2998,Palicourea_subfusca,Palicourea_subfusca
2999,Palicourea_topoensis,Palicourea_subfusca
3000,Palicourea_brevicollis,Palicourea_subfusca
3001,Palicourea_topoensis,Palicourea_topoensis
3002,Palicourea_brevicollis,Palicourea_topoensis
3003,Palicourea_brevicollis,Palicourea_brevicollis
